-36.259,1.105,1.487,1.574,1.609,-36.259,1.056,0.702,1.666,0.493,0.839,-1.223,-1.050,1.175,2.000,0.895,2.477,1.335,-2.730,0.417,1.621,1.507,2.336,1.929,2.715,1.923,3.330,4.778,4.683,2.966,1.847,2.747,2.586,1.230,1.387,1.968,2.419,2.830,2.199,3.014,2.826,2.348,3.610,3.131,1.888,3.179,2.697,3.296,4.698,3.612,3.530,2.992,2.682,3.488,3.556,3.461,2.896,2.739,4.077,4.584,4.848,4.682,4.633,3.593,3.767,4.025,4.407,4.798,4.167,4.612,4.083,3.791,4.081,4.573,4.454,4.352,4.775,4.548,4.285,4.465
-36.259,3.444,1.193,1.949,1.798,-36.259,-0.102,-0.159,0.127,0.156,1.893,-0.375,1.077,0.983,1.016,2.913,2.313,2.234,1.986,1.264,1.551,1.165,2.479,1.336,1.186,2.051,3.237,4.428,4.304,2.428,2.037,1.686,1.131,0.996,0.808,2.376,3.209,2.595,2.526,2.604,2.536,2.778,4.185,3.670,3.179,3.158,3.417,2.498,4.085,2.717,2.034,3.101,3.949,3.874,3.613,3.449,2.757,2.842,3.843,4.002,4.626,4.958,4.361,4.130,4.133,3.759,3.455,3.485,2.558,3.735,3.822,4.032,4.085,3.957,3.922,4.177,4.860,4.989,4.603,5.347
-36.259,1.937,0.141,0.794,2.379,-36.259,1.966,0.096,1.064,1.351,1.981,0.743,-1.908,1.446,0.779,2.093,2.321,1.618,0.669,1.255,1.521,0.815,2.006,1.881,2.740,1.168,2.083,3.942,3.977,1.951,1.945,1.790,1.210,0.771,2.020,1.734,1.853,2.310,2.107,2.336,2.302,2.745,4.350,3.567,2.435,2.093,2.337,2.356,2.686,1.876,1.638,1.852,4.174,4.462,3.600,2.698,3.255,2.743,3.743,3.822,4.177,4.022,4.124,3.859,3.921,3.003,3.843,3.254,2.113,3.461,3.924,3.928,4.665,4.460,3.626,3.596,4.376,4.742,5.219,5.312
-36.259,1.970,1.224,1.164,2.222,-36.259,1.119,1.246,2.122,2.651,3.186,1.245,1.359,1.280,-1.748,2.182,3.051,2.121,2.308,0.752,0.620,0.527,2.723,1.436,1.665,2.317,3.227,4.925,4.930,3.263,1.627,1.805,0.956,0.824,0.516,0.466,2.561,1.984,1.898,3.226,2.298,2.294,4.312,3.633,1.884,3.393,3.365,2.328,3.203,2.182,2.547,2.525,3.696,3.763,3.894,3.483,4.375,4.014,2.694,3.431,3.910,4.036,4.130,3.356,3.300,3.683,3.328,3.320,3.362,3.368,3.741,4.263,4.159,4.023,3.590,3.775,4.491,4.646,5.625,5.034
-36.259,2.275,-0.027,1.082,2.890,-36.259,2.523,0.786,2.170,2.803,3.281,1.925,1.492,2.046,2.023,0.887,2.531,0.477,-0.571,2.273,1.554,1.402,2.452,1.952,1.090,1.743,2.172,4.786,4.921,2.880,1.631,1.981,1.781,0.595,1.663,0.837,2.005,2.266,2.445,3.174,2.200,3.474,4.737,4.162,3.585,3.334,3.656,2.486,2.222,2.330,2.658,2.770,3.286,3.362,3.366,3.086,3.312,3.047,1.707,3.476,4.259,4.823,4.610,3.875,4.007,3.565,3.489,3.648,3.163,3.369,3.632,4.253,4.311,3.886,3.485,3.657,4.955,4.663,4.700,5.143
-36.259,1.595,0.878,1.039,2.201,-36.259,2.326,0.098,1.362,0.329,2.363,0.038,1.341,1.497,0.265,2.368,1.544,2.536,2.467,1.170,1.438,-0.620,1.817,1.562,1.678,2.105,2.227,4.328,4.285,2.156,1.724,1.526,2.382,1.280,0.803,1.484,2.038,2.621,1.734,2.427,1.674,2.914,4.007,3.553,3.169,3.164,3.167,2.534,3.267,1.717,3.099,3.079,4.093,4.248,3.578,3.265,4.896,4.614,3.393,3.104,3.623,4.135,4.254,3.957,3.616,4.228,3.501,3.380,3.211,3.736,3.412,4.318,4.485,3.867,4.373,4.457,5.362,5.136,5.316,5.050
-36.259,1.495,0.902,1.346,1.612,-36.259,1.790,1.207,1.650,2.254,0.834,0.134,0.592,-0.896,1.188,1.938,1.449,2.673,1.576,1.709,0.977,0.460,2.183,0.947,2.313,1.844,2.771,4.666,4.588,2.476,2.539,2.632,2.405,2.455,0.993,2.528,2.628,2.971,2.264,2.662,1.419,2.472,4.303,3.688,2.563,2.375,3.442,2.872,3.990,3.128,3.054,2.486,3.962,4.005,2.361,3.058,4.642,4.422,3.602,3.830,4.076,4.210,4.920,4.497,4.041,3.654,3.306,2.738,3.044,3.226,3.163,4.148,4.235,3.321,3.358,3.380,4.909,4.247,4.349,4.095
-36.259,2.781,0.623,1.714,2.979,-36.259,1.744,-4.450,0.047,0.699,2.174,1.706,0.028,1.556,-0.111,1.771,3.112,2.642,2.430,2.876,1.853,0.582,1.471,1.638,2.138,2.754,2.657,4.577,4.409,1.388,1.924,1.533,1.467,1.753,2.548,3.039,3.290,2.518,1.552,2.697,2.004,3.122,4.672,3.970,3.052,3.065,3.108,2.573,4.214,2.834,2.610,2.711,3.631,4.056,3.513,3.049,3.513,3.021,2.841,3.178,3.017,4.006,3.176,3.616,3.219,2.525,3.638,3.288,3.376,4.226,3.775,5.257,5.473,4.022,4.341,4.157,5.133,4.063,4.525,4.305
-36.259,1.083,1.877,0.214,-0.390,-36.259,0.961,0.803,1.353,1.955,1.262,-0.096,-0.175,0.628,1.155,2.782,3.558,3.057,2.667,2.478,0.640,0.440,1.583,1.562,1.450,1.835,2.800,3.848,3.676,1.962,0.639,1.435,1.449,1.510,1.974,2.070,2.378,0.576,1.266,3.124,2.524,3.033,4.269,3.571,3.140,3.165,3.187,2.924,3.701,2.870,2.508,1.932,3.502,3.853,3.230,3.488,3.997,3.554,2.862,3.528,4.101,4.003,3.689,4.370,4.524,3.123,3.825,3.381,3.594,3.993,4.478,5.266,5.426,4.774,3.562,4.306,4.396,4.294,5.233,4.551
-36.259,2.994,0.546,2.219,2.230,-36.259,1.112,1.702,1.925,2.414,1.033,-0.796,0.834,1.436,1.677,2.065,2.458,2.850,2.338,1.819,1.958,1.375,2.344,2.527,2.345,2.072,2.888,4.653,4.700,2.686,2.846,2.441,1.791,1.374,1.404,1.781,2.287,1.960,1.777,2.917,2.800,2.394,3.902,3.930,4.078,3.568,3.303,2.487,3.252,3.364,2.597,3.624,3.634,4.077,3.687,3.132,3.340,3.125,4.087,4.236,4.502,4.264,4.253,4.460,3.671,3.724,4.197,4.280,3.145,3.097,3.451,4.667,4.448,3.862,3.925,3.991,5.253,4.115,4.972,4.189
-36.259,0.644,-0.657,0.475,1.488,-36.259,0.627,1.920,2.280,1.711,1.971,1.005,-0.771,-0.441,1.454,2.451,3.172,1.585,2.055,0.953,0.542,1.344,3.166,2.620,1.795,0.915,1.837,4.808,4.778,2.042,1.916,1.623,2.442,1.236,1.631,2.105,2.690,2.606,2.279,4.088,3.694,1.721,3.812,3.625,2.543,4.050,2.815,3.169,3.719,2.775,3.203,2.989,4.658,4.938,3.451,3.404,3.740,3.907,3.653,3.722,4.110,4.174,4.320,3.342,3.441,2.782,4.233,3.816,3.044,3.093,3.850,4.556,5.027,3.994,3.773,4.438,4.942,4.869,5.099,5.527
-36.259,1.914,2.722,0.672,0.744,-36.259,1.630,2.144,2.205,1.189,0.826,0.739,2.048,1.025,-0.118,0.193,2.113,2.043,2.026,1.521,2.506,1.025,2.478,3.177,1.255,2.492,2.987,4.817,4.746,2.797,2.795,2.213,2.839,2.109,1.076,1.999,2.650,2.453,1.393,3.659,3.140,3.129,4.523,3.977,3.290,4.212,3.764,2.158,3.444,3.111,2.770,2.814,3.430,3.106,2.438,2.963,4.088,3.757,2.744,2.685,3.090,3.966,3.730,4.207,3.904,3.973,3.306,3.286,3.357,4.137,4.124,4.174,4.284,4.720,4.296,3.858,4.641,5.123,4.466,4.777
-36.259,1.401,1.859,1.225,3.067,-36.259,1.204,-0.202,0.374,2.362,2.559,1.586,0.288,1.834,-0.499,2.543,3.024,2.369,-1.170,1.955,1.868,1.030,2.722,2.247,2.371,1.930,2.823,3.936,4.185,3.081,0.977,2.146,1.424,0.602,1.121,2.345,2.302,1.919,1.770,2.430,2.228,2.887,4.004,2.859,1.443,2.831,2.700,2.775,2.443,1.881,1.849,1.985,2.890,3.358,3.454,3.823,3.266,3.234,2.861,3.075,4.587,4.128,3.618,4.118,3.859,3.364,3.032,3.103,2.694,3.229,3.931,4.541,4.787,4.202,4.008,4.127,4.904,4.619,4.909,5.233
-36.259,0.746,0.862,0.426,-0.030,-36.259,2.124,0.706,0.973,-1.100,1.974,2.356,0.822,1.279,0.397,1.523,2.883,2.034,2.996,1.708,0.992,1.992,1.076,0.515,1.755,1.849,3.183,4.682,4.582,3.137,1.450,2.199,1.972,1.436,1.271,2.674,3.646,3.344,1.766,2.216,2.169,2.438,3.987,3.526,3.339,2.330,2.888,2.653,2.696,1.459,2.160,3.677,4.367,4.738,3.486,3.040,4.000,3.220,3.657,3.720,3.574,3.313,3.584,3.722,3.234,3.272,4.837,4.789,3.286,3.643,3.708,4.627,5.135,4.853,4.669,3.865,4.833,4.206,4.729,5.085
-36.259,1.791,1.302,-1.298,-0.565,-36.259,-0.557,0.045,0.209,-0.145,-2.654,0.953,-1.397,0.070,-0.853,3.306,2.745,3.110,3.067,2.219,0.888,-0.029,2.242,2.636,2.159,1.242,2.196,4.245,4.408,2.363,1.632,2.400,2.187,2.498,0.629,3.108,3.546,3.479,1.871,2.150,2.387,2.277,3.572,2.653,2.379,2.660,2.348,2.742,3.308,2.579,1.890,1.314,3.421,3.992,3.076,2.245,3.333,3.514,3.410,3.600,3.098,3.631,4.456,4.002,3.210,2.991,3.265,2.652,2.477,3.626,4.256,5.469,5.649,4.984,4.660,3.718,4.742,4.136,4.780,4.699
-36.259,1.836,2.280,1.739,0.970,-36.259,0.796,0.202,-0.483,0.255,2.609,1.509,-1.017,0.615,-0.218,1.562,1.781,1.387,2.065,0.052,0.752,2.080,2.857,2.772,2.450,1.272,3.147,4.618,4.909,3.476,1.361,2.576,1.998,1.047,1.863,1.955,3.278,2.516,2.027,3.358,3.595,3.390,3.822,3.226,3.749,3.893,3.698,2.883,2.765,1.963,2.135,3.216,4.304,4.236,3.619,3.398,3.838,3.827,2.782,4.289,5.418,4.684,3.997,4.172,4.142,3.096,2.819,3.026,2.244,3.587,3.664,3.867,4.194,3.953,4.245,3.433,5.233,4.391,3.861,4.080
-36.259,2.873,1.758,2.513,3.235,-36.259,1.279,-0.044,0.759,0.755,2.104,-0.135,0.675,2.379,1.506,2.191,2.536,2.072,-0.443,2.001,1.549,-1.614,2.282,2.128,2.056,3.344,1.567,4.072,4.110,1.924,1.638,1.097,2.056,0.612,0.423,1.238,1.417,2.678,2.535,2.644,2.431,3.589,4.051,3.480,4.112,3.933,4.197,3.170,3.394,2.580,2.442,2.831,4.380,4.453,3.038,2.219,2.594,3.241,3.821,3.634,4.444,4.821,4.706,4.376,3.005,3.256,4.667,4.160,3.148,3.273,4.262,4.588,4.424,4.339,3.841,3.772,4.027,4.116,3.853,4.469
-36.259,1.307,1.511,0.584,2.527,-36.259,-0.538,-1.270,-0.641,2.013,1.538,0.161,0.305,1.465,1.585,2.656,3.888,3.616,2.953,2.428,0.833,0.740,2.498,1.663,0.532,0.932,0.809,3.499,3.932,2.360,1.205,2.064,2.909,2.590,2.785,2.888,3.350,2.406,2.426,3.492,3.277,3.133,3.779,3.623,3.038,3.663,3.209,2.465,3.769,3.167,2.986,3.383,4.425,4.316,3.312,3.077,3.611,3.445,2.871,4.087,4.376,4.094,4.425,4.373,3.775,2.493,4.084,4.210,3.287,3.257,3.894,4.424,4.261,4.182,4.188,3.654,4.751,4.657,5.248,5.360
-36.259,2.374,1.704,2.113,2.341,-36.259,1.503,-0.819,2.256,2.525,3.106,1.621,-0.612,1.648,1.543,2.177,3.043,0.283,1.059,1.265,0.666,0.828,2.587,1.564,1.566,2.065,1.723,4.116,4.437,3.053,1.588,2.456,2.103,0.757,-0.093,2.334,2.496,2.096,1.987,3.547,2.761,2.812,3.306,3.213,2.154,2.562,2.626,2.681,2.366,1.985,2.696,3.494,5.216,5.218,3.822,2.778,3.679,3.729,2.887,3.726,3.600,4.219,4.447,4.269,4.248,3.572,4.814,4.969,3.478,4.041,4.055,4.080,4.453,4.649,4.441,4.114,5.698,4.467,5.111,4.749
-36.259,0.318,1.994,-0.190,1.853,-36.259,0.955,1.326,0.772,-0.095,2.670,1.867,1.675,-0.058,-0.848,1.430,-0.188,-0.848,1.570,1.240,1.062,0.397,1.390,1.135,1.002,1.534,1.750,4.404,4.542,2.614,1.972,0.563,0.340,0.225,1.078,3.254,3.407,2.999,1.821,2.373,2.186,2.250,4.233,3.648,2.115,2.846,3.193,2.788,3.591,2.499,2.721,3.330,3.927,4.337,3.811,3.296,3.318,2.907,3.101,3.075,4.147,3.900,3.528,3.859,3.231,3.812,4.319,4.302,3.230,3.985,3.725,4.356,4.554,4.124,4.554,3.791,5.148,4.250,4.283,4.214
-36.259,2.385,2.051,0.651,0.443,-36.259,0.696,-2.295,0.026,-0.697,1.152,1.098,1.532,-0.174,0.548,1.742,1.871,1.127,-1.607,1.371,0.448,-0.231,1.959,1.597,1.713,2.813,2.709,4.689,4.957,3.460,3.418,2.148,2.156,1.774,2.809,2.230,2.694,2.789,2.412,2.551,2.631,2.372,3.485,2.953,2.868,3.172,2.855,1.678,2.090,2.873,3.932,3.391,2.980,3.992,3.898,3.666,3.942,3.206,2.971,3.059,3.943,4.922,4.276,4.009,3.882,4.156,3.931,4.535,3.467,3.136,3.488,4.626,4.807,4.162,3.453,4.028,4.858,5.093,4.833,4.633
-36.259,1.686,0.952,0.994,2.331,-36.259,2.095,-1.893,0.501,2.472,2.921,0.977,0.289,0.954,0.747,1.732,3.605,3.007,1.551,2.820,2.260,0.646,1.397,2.086,1.515,1.397,1.661,4.419,4.655,2.549,3.056,2.104,2.582,1.740,2.789,2.968,3.265,2.390,1.651,2.950,2.435,3.185,2.822,2.456,2.946,3.315,2.858,2.810,3.092,2.564,3.430,2.610,3.139,3.572,3.088,2.720,3.711,3.219,3.904,4.500,4.919,4.750,4.383,3.320,3.957,4.575,3.900,3.686,3.776,3.320,3.615,4.619,4.982,3.800,4.280,4.295,4.507,5.769,5.147,4.603
-36.259,0.847,-0.790,1.849,1.854,-36.259,0.117,0.437,0.879,2.584,1.707,0.163,1.372,0.983,0.985,0.820,3.948,-0.690,-0.137,1.757,2.565,-2.134,1.345,1.810,1.484,2.141,1.389,4.216,4.279,2.126,2.273,1.276,2.000,1.649,2.351,2.455,3.842,2.821,1.614,2.470,1.983,2.498,3.991,3.476,2.992,2.326,2.352,2.714,3.618,2.843,1.931,2.823,4.540,4.571,3.626,2.931,3.849,4.156,3.721,4.132,4.030,4.347,4.261,4.011,3.844,3.536,4.992,4.960,3.389,4.064,3.677,4.040,4.136,4.091,4.561,4.227,5.967,4.690,5.134,4.668
-36.259,2.595,1.170,1.780,3.410,-36.259,1.820,0.698,-0.985,0.998,3.208,2.381,2.083,1.476,0.240,1.316,3.610,0.539,2.215,1.604,2.668,-1.235,2.260,1.966,1.682,1.790,2.470,4.555,4.668,2.951,1.334,2.797,2.325,2.009,1.809,1.277,3.127,2.042,1.971,3.383,1.898,2.353,3.964,3.390,2.394,2.564,2.839,1.625,2.374,2.902,2.959,3.185,3.987,3.520,2.995,3.335,4.213,3.825,3.185,3.492,4.548,4.353,3.736,3.892,4.069,3.430,3.367,3.686,3.695,4.084,3.794,3.837,4.132,4.652,4.600,5.007,5.586,4.782,4.786,5.031
-36.259,-2.449,1.538,0.210,1.153,-36.259,0.187,0.158,0.171,3.172,1.140,1.704,0.318,0.833,1.752,1.500,2.219,0.723,1.815,2.009,1.749,0.843,1.697,1.564,1.110,2.591,1.647,3.919,4.069,2.194,3.341,1.852,2.802,1.258,2.226,1.851,2.360,2.159,1.309,2.973,2.812,3.331,3.468,3.597,3.295,3.208,2.633,2.132,2.281,2.722,3.259,3.887,3.982,4.173,3.898,3.868,3.664,3.655,3.767,3.967,4.698,4.897,4.647,3.896,3.522,3.175,4.064,3.744,2.881,3.535,3.337,4.438,4.766,4.027,4.046,3.711,4.484,4.050,4.698,4.943
-36.259,1.084,2.351,1.621,2.494,-36.259,0.803,2.196,3.412,1.956,3.077,-0.256,0.304,1.523,1.960,0.747,1.271,0.938,1.517,1.286,1.627,0.539,1.368,-0.134,1.553,1.754,2.815,4.496,4.437,2.269,3.175,1.062,2.478,1.405,1.802,2.598,3.033,2.351,1.857,2.492,2.174,2.952,4.320,3.682,1.090,2.424,1.857,1.337,2.450,1.966,2.465,3.157,3.825,4.057,3.111,2.477,3.450,2.373,3.722,3.347,4.368,4.090,3.807,3.609,3.615,3.873,3.879,3.756,3.163,3.799,3.668,3.925,4.086,3.963,4.551,3.789,5.196,4.338,4.537,5.425
-36.259,1.169,1.459,0.625,1.727,-36.259,1.047,1.237,0.202,0.752,2.372,-0.179,1.752,0.706,-1.419,2.299,2.148,0.467,2.366,1.648,2.420,-1.281,1.927,2.640,2.525,2.709,2.944,4.534,4.543,3.053,2.505,2.434,2.110,1.910,2.212,3.137,3.827,3.056,2.341,2.689,2.469,2.469,4.062,3.314,2.467,2.566,1.920,2.352,3.339,2.738,1.992,3.168,4.053,4.144,3.352,2.723,4.439,4.327,2.680,3.752,4.226,3.707,3.711,4.330,3.888,3.311,3.442,3.731,3.030,3.709,2.951,3.724,4.004,4.078,4.092,4.254,5.527,4.614,4.118,4.658
-36.259,0.036,1.264,0.041,0.127,-36.259,1.018,1.768,2.016,-1.213,1.605,-1.676,-1.622,-0.500,0.302,2.452,3.409,3.122,2.534,2.061,1.665,0.787,2.777,2.974,1.832,1.420,1.996,3.494,3.960,2.402,1.821,2.304,2.135,2.050,1.683,2.100,2.692,1.030,1.630,3.467,2.183,3.016,2.784,3.025,3.054,3.217,2.845,1.626,2.422,2.548,2.701,2.835,3.539,3.409,3.159,3.038,2.827,2.908,3.751,3.857,4.402,4.292,4.261,4.453,4.325,3.952,3.695,3.345,3.140,3.045,3.588,3.537,3.860,4.349,4.578,3.914,4.844,4.110,4.749,4.038
-36.259,-0.271,-0.604,-0.036,2.681,-36.259,0.484,-0.545,1.872,0.140,2.059,0.289,1.573,1.960,-0.849,1.885,3.259,2.025,1.866,1.884,0.948,-0.137,1.287,2.657,1.992,2.609,3.064,4.858,4.917,3.556,2.595,2.641,2.990,2.554,1.956,3.407,3.457,3.487,3.043,2.797,2.374,3.388,3.852,4.166,3.727,3.295,2.674,3.009,3.153,2.302,3.217,3.331,3.732,3.724,3.065,2.955,3.823,3.466,3.472,3.341,3.235,3.116,4.115,3.557,3.441,4.196,3.825,3.755,3.050,3.419,4.177,4.518,4.411,4.042,4.518,4.081,4.933,5.080,4.778,4.404
-36.259,3.286,1.327,1.602,3.177,-36.259,1.811,-0.351,0.455,1.596,2.127,1.028,-1.388,1.284,-0.135,1.140,1.547,0.746,1.642,1.255,1.700,1.417,2.111,2.581,1.984,1.586,2.512,4.459,4.318,2.394,0.362,1.913,2.525,2.245,0.641,3.282,3.440,2.911,2.045,2.684,3.049,3.444,4.939,4.442,3.318,3.094,2.573,2.789,3.976,3.437,2.381,2.274,3.550,3.925,3.640,3.714,3.797,3.514,3.202,3.153,3.419,3.916,4.049,3.769,3.537,3.298,3.348,3.375,3.525,3.404,3.264,4.169,4.517,4.054,3.560,4.065,4.135,4.674,4.871,4.033
-36.259,2.461,-1.687,0.808,1.389,-36.259,0.748,0.762,2.010,-0.634,2.673,1.562,-0.585,0.349,1.554,2.046,3.636,3.705,3.005,2.817,2.736,0.872,1.947,2.595,1.100,1.809,2.471,4.754,4.873,3.287,3.284,3.273,2.813,2.782,1.518,3.451,3.761,2.997,1.671,4.103,3.257,3.366,4.421,3.883,2.921,3.654,3.429,2.968,4.408,3.418,2.064,3.464,4.235,4.279,3.429,2.283,3.679,3.930,3.668,3.527,4.404,3.677,3.530,3.808,4.320,2.786,3.878,3.912,3.283,4.257,3.854,3.257,3.410,3.181,4.396,3.826,4.785,4.514,4.666,4.324
-36.259,-0.470,1.620,0.359,-0.225,-36.259,-0.168,1.354,0.164,2.541,1.249,1.254,2.316,1.230,-1.754,2.656,2.304,0.807,1.701,1.333,1.721,0.872,3.018,2.129,2.078,2.996,2.929,4.830,4.755,2.534,3.801,2.308,2.446,1.962,1.209,2.600,3.322,2.148,1.627,2.069,2.830,3.087,4.502,3.817,2.935,3.409,2.903,1.901,2.549,2.203,2.824,3.004,2.861,3.543,3.679,3.413,3.006,3.111,3.408,4.227,4.855,4.487,4.440,3.327,3.182,3.919,3.602,3.164,3.039,3.980,3.698,4.234,4.463,4.016,4.408,4.176,4.869,4.462,4.094,5.034
-36.259,2.501,-0.207,0.144,1.232,-36.259,1.140,-0.662,-0.468,0.464,1.829,2.001,2.176,-0.393,1.663,1.878,2.212,0.588,-0.853,1.511,1.776,0.646,0.760,2.445,1.288,1.089,2.760,4.599,4.439,2.269,2.717,2.199,2.828,1.294,0.662,1.622,2.678,2.141,1.818,1.239,1.686,4.093,4.352,4.193,3.930,2.986,2.342,3.270,4.065,2.443,2.501,3.470,4.564,4.691,3.580,2.669,4.645,4.211,3.706,4.114,4.609,4.354,4.218,4.256,4.072,4.238,4.566,4.260,3.367,3.511,3.833,4.266,4.262,3.786,3.486,4.400,4.830,4.395,5.108,5.004
-36.259,1.105,2.168,0.800,2.945,-36.259,2.240,2.023,1.978,-0.762,2.396,1.170,0.991,1.023,0.521,2.441,1.984,2.043,2.103,1.445,1.280,-2.106,1.719,2.373,2.175,1.734,2.245,4.364,4.299,2.334,2.115,2.341,2.740,1.691,1.732,3.283,3.923,3.562,1.540,2.383,1.967,2.212,4.118,3.538,2.424,1.936,3.099,3.532,4.540,3.791,1.775,2.656,4.271,4.137,2.785,3.025,3.778,3.143,3.740,3.896,4.676,3.844,3.840,3.761,4.003,2.801,3.504,3.679,3.655,4.466,3.932,5.449,5.680,4.311,4.242,3.690,4.931,4.245,3.497,3.681
-36.259,-0.567,1.245,1.823,1.937,-36.259,2.212,-1.468,1.837,1.620,0.371,0.236,2.458,0.878,1.635,2.523,2.849,3.250,1.859,2.847,2.289,-0.948,1.544,1.907,1.166,3.297,2.825,4.479,4.502,2.526,2.063,1.342,1.653,0.844,2.289,2.124,2.395,2.205,1.776,1.935,2.092,3.082,4.497,4.279,2.669,2.992,2.036,1.801,1.619,0.638,2.282,3.170,4.521,4.716,3.534,2.858,4.241,4.080,3.018,3.132,4.705,4.315,3.110,3.364,3.686,4.223,4.859,4.516,3.028,2.562,3.672,4.568,4.673,3.989,3.556,3.730,5.532,5.386,4.483,4.598
-36.259,0.930,-1.157,1.447,2.939,-36.259,1.064,-0.716,1.204,2.546,1.491,0.812,0.438,0.857,1.357,2.475,2.476,2.910,-0.144,1.719,2.004,-0.025,2.066,2.319,2.405,2.130,2.879,4.605,4.859,2.893,3.925,3.596,1.944,1.442,0.723,1.974,2.087,2.101,1.004,3.114,2.776,2.864,4.001,3.354,2.688,3.429,3.835,3.087,2.658,2.534,2.775,3.394,4.280,4.092,2.340,2.365,2.849,2.337,3.057,3.594,3.092,4.088,3.610,3.347,3.570,3.212,4.062,4.225,3.353,3.531,4.272,5.108,5.360,4.010,4.355,3.928,4.884,4.460,4.596,4.433
-36.259,0.834,0.559,1.540,2.715,-36.259,-0.563,0.702,1.925,2.436,1.140,0.910,0.762,1.540,1.549,1.922,2.745,2.399,2.327,2.003,1.627,0.554,2.505,2.914,1.986,3.134,1.864,4.368,4.585,2.869,3.321,2.575,2.837,2.610,1.556,2.234,2.680,2.392,2.058,2.324,2.027,3.624,4.094,3.468,2.727,3.227,3.804,2.572,3.504,2.911,2.068,2.673,3.915,4.383,3.573,3.770,3.628,3.424,3.910,4.024,4.761,5.191,4.614,4.167,4.591,3.679,4.310,3.800,3.535,4.142,4.448,4.931,5.190,4.549,5.006,3.659,4.611,4.415,4.619,4.437
-36.259,1.990,0.403,1.281,2.593,-36.259,1.260,1.039,-1.538,2.141,2.366,0.812,1.391,1.311,0.131,2.139,0.746,-0.060,0.080,1.506,1.979,0.324,2.727,2.179,2.066,2.704,2.609,4.641,4.718,2.562,2.548,2.505,1.034,1.461,2.321,3.047,3.489,3.094,1.521,3.026,2.129,2.121,3.768,3.252,3.143,2.825,3.069,2.849,3.897,2.635,2.678,3.014,3.571,3.797,2.645,2.533,3.443,3.641,3.255,3.397,3.569,3.899,3.267,4.255,4.185,4.559,4.181,3.704,3.061,3.753,3.976,4.299,4.218,4.105,3.953,4.114,4.626,4.740,4.630,4.518
-36.259,2.349,2.944,1.249,0.780,-36.259,1.143,1.994,1.540,2.071,2.447,1.145,0.547,0.265,0.217,1.692,3.201,2.808,0.526,1.714,1.615,0.078,-1.243,1.219,1.384,1.030,1.620,3.686,3.906,2.616,0.420,0.925,2.347,1.394,1.478,2.318,2.867,2.852,1.554,2.420,2.245,3.562,4.565,4.284,3.644,3.355,2.568,2.176,2.735,2.183,3.410,2.854,4.179,4.578,3.974,3.091,3.545,3.649,3.915,3.264,2.998,4.099,3.328,4.456,3.947,2.813,4.142,3.543,2.635,4.227,3.596,3.861,4.266,3.644,4.505,3.562,3.844,4.108,4.643,5.281
-36.259,0.608,1.509,-1.647,1.604,-36.259,1.383,1.363,1.918,0.040,1.400,1.309,1.872,1.042,0.897,0.272,1.611,0.114,0.017,1.139,1.579,0.818,1.613,2.654,2.360,1.186,2.234,4.503,4.425,2.555,2.615,1.202,2.704,0.888,1.827,1.445,2.383,2.925,2.056,2.286,1.505,2.219,4.454,3.835,2.764,3.258,3.258,2.803,3.749,2.745,2.671,2.998,3.511,4.026,3.583,2.464,4.308,4.200,3.463,3.747,3.921,3.947,3.652,4.043,3.884,4.196,3.875,3.934,3.191,3.733,3.355,4.513,4.690,3.797,4.480,4.292,5.225,4.939,5.385,5.146
-36.259,1.326,1.272,0.769,3.403,-36.259,2.447,-0.892,1.484,0.280,2.725,1.024,0.272,2.706,0.122,3.010,2.935,3.120,2.062,2.958,1.686,1.264,2.270,0.636,1.678,2.687,2.812,4.611,4.651,2.857,1.712,1.945,3.065,2.156,2.021,1.778,2.912,2.717,2.171,2.766,2.817,2.537,4.521,3.756,2.889,3.689,3.506,1.972,1.882,2.652,3.585,2.702,4.160,4.569,3.423,3.278,3.345,3.024,2.829,3.563,4.220,3.970,4.623,3.461,3.485,3.749,4.303,3.775,3.621,2.977,3.450,3.721,4.302,3.565,4.027,3.973,5.244,4.743,5.333,5.613
-36.259,1.548,1.796,0.683,-3.352,-36.259,1.170,1.747,0.719,1.119,2.389,1.958,0.050,0.384,-0.339,1.138,1.095,1.941,2.760,2.464,1.745,-0.412,2.388,2.450,2.654,2.796,2.041,4.043,4.554,3.269,2.510,3.291,1.986,2.284,1.226,2.031,2.202,2.171,1.972,3.101,3.123,3.313,3.607,3.694,3.492,3.357,3.109,2.650,3.833,2.905,2.344,3.184,3.941,3.663,3.586,3.360,3.889,3.793,3.943,4.008,4.411,3.834,3.460,3.640,2.740,2.683,3.238,2.855,2.732,3.461,3.192,4.915,5.193,4.202,3.052,4.106,4.647,4.321,4.844,5.207
-36.259,3.480,3.846,2.056,1.445,-36.259,2.506,2.376,2.446,1.503,2.422,1.774,-0.430,-0.380,1.252,1.195,1.814,0.308,1.922,1.086,1.038,0.156,1.579,2.045,1.600,1.919,1.837,4.383,4.573,2.685,1.950,2.116,2.435,1.187,0.148,2.182,1.949,2.079,2.315,3.339,3.071,3.405,5.231,5.213,3.572,3.779,3.599,3.149,3.317,2.476,2.919,2.973,3.361,3.245,3.039,2.806,3.922,3.779,2.750,3.762,4.150,4.493,3.664,4.002,4.002,3.812,3.328,3.818,3.372,4.007,3.612,4.396,4.376,3.294,3.235,3.265,4.611,4.416,4.092,4.460
